,company,country,description,location,review,salary,star,title
0,Excellerate,Indonesia,Data visualization tools (e.g. We are looking for individual possessing the mindset of a Resilient Project Juggler with below details:....,Jakarta,,,,Business Analyst
1,Mitralab Buana PT,Indonesia,"Pendidikan min. SMK/D1/D3 jurusan Analis Kimia /MIPA/jurusan yang relevan. Bertanggung jawab terhadap keabsahan dan pelaporan form kerja (form data lapangan),...",Jakarta,,,,Staff Sampling
2,GroupM,Indonesia,Assists in the collection and consolidation of required information and data. You will be responsible for assisting the Project Manager and other subject matter...,Jakarta,,,,GroupM | IT Business Analyst and Support
3,XWORK,Indonesia,Having hunger in data and metrics. Analyzes complex business problems using data from internal and external sources....,Jakarta,,,,Business Analyst Intern
4,FinAccel,Indonesia,Minimum 2 years’ experience as Business/ Analyst/ Risk Analyst/ Fraud Analyst/Operations Analyst in financial sector preferably....,Jakarta,,,,Operation Analyst
5,Traveloka,Indonesia,Finance System Analyst at Traveloka is the brain behind the business process. You will analyze and propose data model/ report based on the business process to...,Jakarta,4 ulasan,,51.0,Finance System Business Analyst
6,AJ Central Asia Raya,Indonesia,"Must have good analytical and conceptual skills, good interviewing skills (for data gathering/business requirements preparation);...",Jakarta,,,,IT Business Analyst
7,PT Home Credit Indonesia,Indonesia,"Analyze requirements form the impact, complexity, time, sources and cost point of view.Provides expertise and consultation about data warehouse structure,...",Jakarta,,,,Career Opportunity as Business Intelligence Analyst
8,Warta Ekonomi Group,Indonesia,Experience working with database and analyzing data. Candidate must possess at least Economic Bachelor's Degree in Economics or equivalent At least minimum 1...,Jakarta,,,,Personal Assistant
9,McKinsey & Company,Indonesia,"Nearly all our analysts are qualified with advanced degrees in their respective fields and undertake roles such as analysts, data scientists and data architects...",Jakarta,,,,Analytics Analyst
0,Indosat Ooredoo,Indonesia,"Act as data hygienist to make sure that data coming from the source system into the DSS is clean, accurate and process governed, and stay that way over the...",Jakarta,,,,DH B2B Business Intelligence & CVM ( Customer Value Management)
1,Astra Credit Companies,Indonesia,"Preferably has the ability of mobile application (Android / IOs) and data warehousing / BI. If you are a strong analytical thinking person, proactive, possess a...",Jakarta,,,,IT Business and System Analyst Mobile (IT-BSA Mobile)
2,Kawan Lama,Indonesia,To analyze the inventory data. Kawan Lama Group is the holding company of various business units in the fields of:....,Jakarta,,,,Inventory Management Analyst
3,DXC Technology,Indonesia,Billing Calculation and Invoice This service provides consistent standards to collect invoice data (e.g. The procedures ensure data integrity checks are in...,Jakarta,,,,Financial Analyst
4,Sequis Financial,Indonesia,Minimum 2 years of working experience as Financial Analyst or Credit Analyst in financial institution. Research and keep financial data of each bond issuer in...,Jakarta,,,,Financial Analyst
5,AJ Sequislife,Indonesia,Minimum 2 years of working experience as Financial Analyst or Credit Analyst in financial institution. Research and keep financial data of each bond issuer in...,Jakarta,,,,Financial Analyst
6,Weekend Inc,Indonesia,"Collect, manipulate, and analyze data using statistical techniques and provide ongoing reports Identify and interpret trends or patterns in data sets....",Jakarta,,,,Digital Analyst
7,Next Career (Executive Search of Karir.com),Indonesia,Well versed in ETL & Data Conversion process. Hands-on experience in 2 full cycle SAP Data Conversion project....,Jakarta,,,,Master Data Analyst
8,PT Arga Arta Utama,Indonesia,- Pendidikan minimal D3 (fresh graduate welcome) - SMU/ SMA Pengalaman minimal 3 tahun di bidang Kredit - Diutamakan PRIA - Usia maksimal 35 tahun -...,Jakarta,,,,Data Analis - Jakarta
9,HijUp.com PT,Indonesia,"Passion in big data. Analyze, comparing, maintaining, and controlling data. Monitoring & Provide data Sales by Database & Website....",Jakarta,,,,Data Analyst
0,Harda Esa Raksa PT,Indonesia,"Bisa mengoprasikan PHP, MY SQL VISUAL BESIC JAVA SCRIPT Diutamakan Pria Single / Belum Menikah Usia Max 24Thn Pendidikan S1 TEKNIK INFORMATIKA IPK Min 3...",Jakarta,,,,Data Analyst
1,Tokopedia,Indonesia,"Good understanding about data mining and advanced analytics. You will be working closely with the discovery team, promotion team, user team, and marketing team...",Jakarta,2 ulasan,,51.0,Customer Intelligence Analyst
2,JB Hired,Indonesia,"Work with data analyst, BI specialist, and data scientists to ensure our technology and environment able to cater a scalable data visualization platform....",Jakarta,,,,Lead Data Engineer
3,CS2 Pola Sehat - Orang Tua Group,Indonesia,Marketing Data Analyst Supervisor. Mengerjakan reporting data penjualan secara rutin. Mengolah dan Menganalisa data penjualan Modern market....,Jakarta,,,,Marketing Data Analyst Supervisor
4,Indosat Ooredoo,Indonesia,"Manage data warehouse data mart for all B2B data source (e.g Catalist , OSSIN , DWH RBM, etc). Business Analyst / Data Scientist / Finance or Planning and...",Jakarta,,,,Operational Data Management Manager
5,Tokopedia,Indonesia,"You also will work closely with Data Analyst team, Product team, and Business Development team to develop Tokopedia’s future business strategy....",Jakarta,2 ulasan,,51.0,Business Intelligence Specialist
6,Rumah Sakit Mediros,Indonesia,Keahlian Analis laboratorium. Memproses dan mencatat data. Pendidikan minimal D3 Analis Kesehatan. Melakukan pemeriksaan urine....,Jakarta,,,,Analis Laboratorium
7,Tokopedia,Indonesia,Define analyst and develop functional requirement for existing / improvement process in related business / technology area....,Jakarta,2 ulasan,,51.0,Fraud Prevention Specialist
8,Citi,Indonesia,Support sales incentive analyst in improving process of incentive process. Act as an internal auditor to sales incentive analyst to audit incentive calculation...,Jakarta,11.048 ulasan,,44.4,DM Incentive Analyst
0,RGF HR Agent Indonesia,Indonesia,Do analyst base on Data / Investigation to support the plan idea. Present the idea with supported data to Management. Plan idea for Indonesia Product Model....,Jakarta,,,,Planner - Automotive Company
1,Deloitte,Indonesia,"Constructs economic analysis based on accounting principles, financial/transactional data concepts, industry specific/non-standard data sources and assumptions....",Jakarta,5.328 ulasan,,51.0,Actuarial Analyst (Senior/Assistant Manager)
2,Citi,Indonesia,Performing data generation from Data Warehouse for analytical purpose. Support Global Risk Initiatives (RRTS - Basel Reengineering project to replace manual pre...,Jakarta,11.048 ulasan,,44.4,Risk MIS Analyst
3,iflix,Indonesia,"Business Analyst experience; Lead technical projects in Indonesia- Implement process and quality improvements, initiate data analysis for designated regions,...",Jakarta,,,,Partnership Execution Manager (Indonesia)
4,IBM,Indonesia,"Demonstrates keen interest in consultancy for Data Science/Business Analyst/ UI/UX. IBM Global Business Services is looking for graduates who have the skills,...",Jakarta,18.049 ulasan,,51.0,Digital Transformation Consultant - ID Consulting By Degrees Program
5,Tokopedia,Indonesia,"Competitive research, analysis and reporting Competitor function/feature analysis & reporting Product documentation writing Tracking implementation and...",Jakarta,2 ulasan,,51.0,Product Analyst
6,Traveloka,Indonesia,"Minimum 2 year experience as business analyst or system analyst. Passion in problem solving through business, data, and system analysis....",Jakarta,4 ulasan,,51.0,Associate SEO Executive
7,"Columbia Personnel Services, PT",Indonesia,DATA ANALYST EXECUTIVE. Quality checking of data entered by data entry operators. Data entry and processing of survey forms....,Jakarta,,,,DATA ANALYST EXECUTIVE
8,AXA General Insurance,Indonesia,"Work closely with Business Analyst to understand business requirements and. Lead in designing, specifying and selecting information system solutions,...",Jakarta,,,,Senior Manager IT Solution Architect
9,Home Credit Indonesia,Indonesia,"Experience in data visualization is an advantage. Excellent analytical skills, creative problem solving....",Jakarta,,,,Business Intelligence Analyst
0,Flower Advisor,Indonesia,Having experiences minimum 2 years in the Business Development or Marketing Analyst. Assessing the data gathered under the review process to establish...,Jakarta,,,,BUSINESS DEVELOPMENT MANAGER
1,OTO Group,Indonesia,Memahami RDBMS (Relational Data Base Management System) concept*. Melakukan analisa terhadap kebutuhan perusahaan dan membuat design sistem yang relevan...,Jakarta,,,,It System Requirement Analyst
2,Deloitte,Indonesia,"Constructs economic analysis based on accounting principles, financial/transactional data concepts, industry specific/non-standard data sources and assumptions....",Jakarta,5.328 ulasan,,51.0,Actuarial Analyst (Manager)
3,Traveloka,Indonesia,"Have strong interest in data analysis and its technology (Business Intelligent,. You will work within finance division to ensure finance operations (AP, AR,...",Jakarta,4 ulasan,,51.0,Finance Business Improvement Sr. Analyst
5,"Quantum Global Solusi, PT",Indonesia,Lead driving core insights from data. Please send your application by Quick Apply button below WEB ANALYST - DKI Jakarta is a job title that is categorized as...,Jakarta,,,,WEB ANALYST
6,"Delta Career Indonesia, PT",Indonesia,"OPERATIONS PROGRAM ANALYST. Data gathering, analysis and reporting. Please send your application by Quick Apply button below OPERATIONS PROGRAM ANALYST - DKI...",Jakarta,,,,OPERATIONS PROGRAM ANALYST
7,Cargill,Indonesia,"Data on competitor products,. Share insights with regional pricing analyst to enhance. Develop strategic marketing plans and lead the tactical....",Jakarta,,,,Strategic Marketing Manager
8,ActiveUnited Nations Development Programme (UNDP),Indonesia,Provide guidance and supervision to the SUSTAIN Project Communication Analyst; Enhanced Case Management System and procedures of the judiciary to improve...,Jakarta,,,,DEPUTY PROJECT MANAGER (DPM) SUSTAIN
9,"Inertia HR Solutions, PT",Indonesia,"Co-ordinate quarterly results announcements including content development, Q&A and preparation with management as well as arrange and participate in financial...",Jakarta,,,,INVESTOR RELATIONS
0,Rumah123.com,Indonesia,Weekly reconciliation with data bank. At least 5 years of working experience in Commercial or Business Analyst role or at similar capacity. Record petty cash....,Jakarta,,,,Assistance Finance Manager
1,Traveloka,Indonesia,"Online Marketing Analyst will play a pivotal role in delivering high standard campaign execution. Analyse market competitors, online user behaviour, funnel...",Jakarta,4 ulasan,,51.0,Online Marketing Analyst
2,RimbunJOB Executive Search Indonesia,Indonesia,At least 1 year of working experience as a Product Development Analyst or a Technical Business Analyst web & mobile apps;...,Jakarta,,,,IT-Product Management
3,Astra Credit Companies,Indonesia,"Have the ability to data warehousing / BI. If you are a strong analytical thinking person, proactive, possess a fast learning ability, high achiever, and able...",Jakarta,,,,IT Analyst Programmer Mobile (IT-AP Mobile)
4,"Columbia Personnel Services, PT",Indonesia,"Prepare test specifications and procedures, defining test data and expectations. Please send your application by Quick Apply button below TEST ANALYST - DKI...",Jakarta,,,,TEST ANALYST
5,PT Ads Komunikasi Indonesia,Indonesia,"Melakukan analisa data penjualan. Melakukan Rekapitulasi dan pengelohan data penjulalan. Mahir dalam program excel, analyst report, Power point....",Jakarta,,,,Data Analyst
6,PT Nusa Satu Inti Artha,Indonesia,"Advanced in gathering, reviewing and analyzing data requirement. Provides analytical support through the analysis and interpretation of data in support of...",Jakarta,,,,Business Analyst
7,Prime Consulting Executive Search,Indonesia,Understanding of data structured and algorithm. Good understanding of confidentiality and data protection issues....,Jakarta,,,,IT System Analyst
